Date,Entries,Exits,Day_of_Week,Year,Month,Weekday,Holiday,HolidayName,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,has_rain,precip,precipprob,has_snow,precipcover,snow,snowdepth,windspeed,cloudcover,visibility
2022-03-18,217514,213453,Friday,2022,3,1,0,,73.2,47.5,58.5,73.2,45.9,58.0,0,0.0,0,0,0.0,0.0,0.0,15.9,63.2,5.7
2022-03-17,203939,201916,Thursday,2022,3,1,0,,60.2,49.8,54.7,60.2,45.7,54.1,1,0.876,100,0,45.83,0.0,0.0,12.9,96.1,5.8
2022-03-16,225783,222969,Wednesday,2022,3,1,0,,71.8,44.3,57.5,71.8,41.9,57.3,0,0.0,0,0,0.0,0.0,0.0,15.7,61.0,9.9
2022-03-15,219705,217091,Tuesday,2022,3,1,0,,71.0,42.4,54.5,71.0,38.4,53.3,0,0.0,0,0,0.0,0.0,0.0,15.3,49.2,9.9
2022-03-14,184868,182702,Monday,2022,3,1,0,,61.0,32.6,45.5,61.0,27.3,43.2,0,0.0,0,0,0.0,0.0,0.0,12.4,55.5,9.9
2022-03-13,92628,91299,Sunday,2022,3,0,0,,43.0,21.7,32.0,36.6,11.0,23.3,0,0.0,0,1,0.0,0.2,0.3,22.0,38.7,9.9
2022-03-12,97361,95705,Saturday,2022,3,0,0,,48.7,24.9,35.6,48.7,10.8,26.0,1,0.472,100,1,37.5,0.3,0.1,26.2,83.8,7.2
2022-03-11,191898,188862,Friday,2022,3,1,0,,61.9,37.3,49.2,61.9,34.0,47.4,0,0.0,0,0,0.0,0.0,0.0,14.8,40.3,9.8
2022-03-10,191165,189225,Thursday,2022,3,1,0,,51.8,36.5,44.5,51.8,30.0,41.9,0,0.0,0,0,0.0,0.0,0.0,12.3,87.6,9.6
2022-03-09,177509,175246,Wednesday,2022,3,1,0,,46.5,40.8,43.2,43.8,33.9,38.6,1,0.662,100,0,50.0,0.0,0.0,12.2,95.1,7.6
2022-03-08,188219,185795,Tuesday,2022,3,1,0,,55.0,43.9,48.6,55.0,36.8,44.8,0,0.0,0,0,0.0,0.0,0.0,21.5,83.3,9.9
2022-03-07,174330,172024,Monday,2022,3,1,0,,78.9,58.9,68.7,78.9,58.9,68.7,1,0.037,100,0,12.5,0.0,0.0,31.3,82.4,9.8
2022-03-06,94753,93514,Sunday,2022,3,0,0,,78.0,49.5,66.4,78.0,46.3,66.1,1,0.005,100,0,8.33,0.0,0.0,20.3,83.0,9.9
2022-03-05,133496,131464,Saturday,2022,3,0,0,,60.0,36.6,47.4,60.0,32.0,45.8,0,0.0,0,0,0.0,0.0,0.0,15.8,78.0,9.9
2022-03-04,180741,178175,Friday,2022,3,1,0,,46.8,28.5,37.0,43.8,19.1,31.1,0,0.0,0,0,0.0,0.0,0.0,16.2,35.1,9.9
2022-03-03,189345,187179,Thursday,2022,3,1,0,,56.6,36.9,48.9,56.6,27.7,45.8,0,0.0,0,0,0.0,0.0,0.0,22.4,73.5,9.9
2022-03-02,187391,185040,Wednesday,2022,3,1,0,,62.7,39.8,50.7,62.7,39.8,49.9,0,0.0,0,0,0.0,0.0,0.0,9.8,59.0,9.9
2022-03-01,181469,178710,Tuesday,2022,3,1,0,,55.1,33.2,43.3,55.1,27.9,40.2,0,0.0,0,0,0.0,0.0,0.0,14.6,80.6,9.9
2022-02-28,165821,163827,Monday,2022,2,1,0,,49.7,36.7,42.8,47.2,29.3,37.9,0,0.0,0,0,0.0,0.0,0.0,14.0,31.6,9.9
2022-02-27,84994,83756,Sunday,2022,2,0,0,,55.8,35.4,44.8,55.8,31.8,43.2,0,0.0,0,0,0.0,0.0,0.0,16.7,53.6,9.9
2022-02-26,117872,116200,Saturday,2022,2,0,0,,42.8,33.8,37.6,39.6,24.5,31.1,0,0.0,0,0,0.0,0.0,0.0,19.9,89.4,9.9
2022-02-25,159875,157085,Friday,2022,2,1,0,,57.6,33.0,41.0,57.6,26.4,35.8,1,0.368,100,1,16.67,0.0,0.0,20.8,84.9,7.2
2022-02-24,158982,155557,Thursday,2022,2,1,0,,42.9,33.1,36.4,34.8,24.7,29.4,1,0.152,100,1,33.33,0.0,0.0,17.5,99.3,7.5
2022-02-23,170317,167409,Wednesday,2022,2,1,0,,74.8,44.0,61.8,74.8,37.7,61.0,1,0.012,100,0,8.33,0.0,0.0,25.5,82.0,9.9
2022-02-22,157661,155078,Tuesday,2022,2,1,0,,65.9,44.4,55.6,65.9,44.4,55.5,1,0.058,100,0,16.67,0.0,0.0,26.4,91.5,9.2
2022-02-21,104221,102031,Monday,2022,2,1,1,Washington’s Birthday (Presidents’ Day),65.0,31.7,47.1,65.0,26.9,44.5,0,0.0,0,0,0.0,0.0,0.0,12.6,35.0,9.9
2022-02-20,88293,87150,Sunday,2022,2,0,0,,42.2,22.2,32.2,35.8,13.3,25.0,0,0.0,0,0,0.0,0.0,0.0,14.4,9.0,9.9
2022-02-19,115160,113382,Saturday,2022,2,0,0,,49.8,26.4,35.1,43.8,14.4,27.2,0,0.0,0,0,0.0,0.0,0.0,29.2,25.6,9.9
2022-02-18,160019,157203,Friday,2022,2,1,0,,66.8,32.9,48.6,66.8,25.7,43.6,1,0.015,100,0,16.67,0.0,0.0,32.4,62.5,9.9
2022-02-17,164582,161304,Thursday,2022,2,1,0,,69.9,47.3,57.4,69.9,42.3,56.2,0,0.0,0,0,0.0,0.0,0.0,21.1,86.6,9.9
2022-02-16,161512,159256,Wednesday,2022,2,1,0,,53.9,28.4,40.4,53.9,22.1,36.0,0,0.0,0,0,0.0,0.0,0.0,11.6,80.2,9.9
2022-02-15,155797,153407,Tuesday,2022,2,1,0,,38.1,21.5,30.2,32.4,11.5,24.3,0,0.0,0,0,0.0,0.0,0.0,10.1,32.1,9.9
2022-02-14,147567,145342,Monday,2022,2,1,0,,31.7,25.5,28.6,25.7,13.8,19.5,0,0.0,0,0,0.0,0.0,0.0,17.8,60.4,9.9
2022-02-13,67115,65862,Sunday,2022,2,0,0,,45.0,28.5,34.7,37.6,19.7,26.9,1,0.058,100,1,29.17,0.0,0.0,17.6,84.5,8.0
2022-02-12,115840,113600,Saturday,2022,2,0,0,,60.9,47.9,53.8,60.9,43.4,52.9,0,0.0,0,0,0.0,0.0,0.0,15.4,73.7,9.9
2022-02-11,160070,157234,Friday,2022,2,1,0,,66.7,33.8,49.2,66.7,30.7,48.4,0,0.0,0,0,0.0,0.0,0.0,19.0,32.0,9.9
2022-02-10,162095,159099,Thursday,2022,2,1,0,,60.9,36.7,47.9,60.9,30.2,45.7,0,0.0,0,0,0.0,0.0,0.0,18.4,42.6,9.9
2022-02-09,161959,158875,Wednesday,2022,2,1,0,,54.0,29.2,41.1,54.0,23.4,38.6,0,0.0,0,0,0.0,0.0,0.0,11.4,16.9,9.9
2022-02-08,158647,156404,Tuesday,2022,2,1,0,,48.7,31.7,39.5,46.4,24.7,35.6,0,0.0,0,0,0.0,0.0,0.0,12.6,36.6,9.9
2022-02-07,144201,141939,Monday,2022,2,1,0,,43.8,32.7,37.5,42.4,27.4,33.9,1,0.074,100,0,29.17,0.0,0.0,8.8,99.1,8.8
2022-02-06,68613,67574,Sunday,2022,2,0,0,,38.5,23.6,30.2,38.5,16.6,25.4,0,0.0,0,0,0.0,0.0,0.0,10.4,31.6,9.9
2022-02-05,102911,101164,Saturday,2022,2,0,0,,34.9,26.6,31.2,24.7,17.2,20.8,0,0.0,0,0,0.0,0.0,0.0,23.7,45.2,9.9
2022-02-04,136111,133165,Friday,2022,2,1,0,,59.1,35.0,46.6,59.1,25.4,42.1,1,1.038,100,0,70.83,0.0,0.0,19.3,99.9,7.0
2022-02-03,150278,147604,Thursday,2022,2,1,0,,57.1,39.9,46.8,57.1,35.8,45.7,1,0.438,100,0,70.83,0.0,0.0,16.2,99.1,5.9
2022-02-02,158179,155565,Wednesday,2022,2,1,0,,47.9,29.1,37.5,44.7,23.8,34.8,0,0.0,0,0,0.0,0.0,0.0,7.9,73.4,8.0
2022-02-01,148667,145845,Tuesday,2022,2,1,0,,42.0,24.6,32.8,42.0,16.8,28.6,1,0.0,0,1,0.0,0.0,0.1,9.0,26.0,9.9
2022-01-31,134136,131230,Monday,2022,1,1,0,,38.6,24.6,30.2,32.7,15.5,23.6,0,0.0,0,1,0.0,0.1,0.1,9.9,65.5,9.9
2022-01-30,63057,62149,Sunday,2022,1,0,0,,30.6,18.5,25.2,30.6,7.0,18.0,0,0.0,0,0,0.0,0.0,0.1,18.1,58.5,9.9
2022-01-29,86990,85705,Saturday,2022,1,0,0,,32.9,21.7,25.7,23.4,7.7,12.1,1,0.003,100,1,12.5,0.2,0.3,25.6,58.0,9.1
2022-01-28,135137,132718,Friday,2022,1,1,0,,40.7,31.6,34.4,36.0,22.6,30.0,1,0.122,100,1,33.33,0.1,0.1,15.6,97.2,6.9
2022-01-27,141339,139444,Thursday,2022,1,1,0,,35.8,20.2,28.1,30.7,13.0,22.8,0,0.0,0,0,0.0,0.0,0.0,11.2,42.8,9.9
2022-01-26,140500,138257,Wednesday,2022,1,1,0,,33.9,23.6,28.3,28.9,14.8,19.2,0,0.0,0,0,0.0,0.0,0.0,17.8,29.0,9.9
2022-01-25,142523,139670,Tuesday,2022,1,1,0,,48.8,30.7,38.1,43.8,19.3,32.7,0,0.0,0,0,0.0,0.0,0.0,21.1,87.0,9.9
2022-01-24,133742,132084,Monday,2022,1,1,0,,40.8,30.3,36.5,37.1,23.2,30.8,0,0.0,0,0,0.0,0.0,0.0,13.4,70.7,9.9
2022-01-23,73156,72848,Sunday,2022,1,0,0,,38.9,24.5,31.8,35.5,18.6,27.3,0,0.0,0,0,0.0,0.0,0.0,10.2,86.2,9.9
2022-01-22,108913,107881,Saturday,2022,1,0,0,,33.9,16.8,25.2,30.1,4.3,17.5,0,0.0,0,0,0.0,0.0,0.0,12.2,46.5,9.9
2022-01-21,164310,161402,Friday,2022,1,1,0,,26.8,18.9,23.5,16.6,4.6,11.7,0,0.0,0,0,0.0,0.0,0.0,18.7,85.5,9.9
2022-01-20,126955,127070,Thursday,2022,1,1,0,,46.1,28.0,37.8,43.1,17.5,31.4,1,0.305,100,0,33.33,0.0,0.0,16.6,89.5,9.2
2022-01-19,140376,141564,Wednesday,2022,1,1,0,,53.9,29.5,42.0,53.9,21.9,37.6,0,0.0,0,0,0.0,0.0,0.0,16.8,69.8,9.9
2022-01-18,134764,132946,Tuesday,2022,1,1,0,,40.8,30.3,36.0,36.2,23.8,29.2,0,0.0,0,0,0.0,0.0,0.1,17.4,67.6,9.9
2022-01-17,68692,67192,Monday,2022,1,1,1,"Martin Luther King, Jr. Day",39.7,34.9,36.9,34.9,23.1,27.4,1,0.038,100,1,8.33,0.3,0.4,27.0,87.8,9.7
2022-01-16,63253,62176,Sunday,2022,1,0,0,,37.2,16.7,23.8,26.5,5.0,13.0,1,0.82,100,1,37.5,0.3,0.1,21.6,86.0,7.2
2022-01-15,87682,86610,Saturday,2022,1,0,0,,33.8,20.5,25.8,23.1,9.2,14.8,0,0.0,0,0,0.0,0.0,0.0,19.1,61.7,9.9
2022-01-14,130404,127728,Friday,2022,1,1,0,,48.6,35.6,41.8,41.5,25.8,34.8,0,0.0,0,0,0.0,0.0,0.0,21.6,81.5,9.9
2022-01-13,128603,126419,Thursday,2022,1,1,0,,50.7,31.5,39.7,50.7,31.5,38.3,0,0.0,0,0,0.0,0.0,0.0,6.5,86.6,9.9
2022-01-12,128411,126027,Wednesday,2022,1,1,0,,46.9,22.8,34.5,41.7,13.0,27.4,0,0.0,0,0,0.0,0.0,0.0,15.7,53.8,9.9
2022-01-11,122653,120576,Tuesday,2022,1,1,0,,28.8,22.9,25.8,22.4,9.2,16.6,0,0.0,0,0,0.0,0.0,0.0,19.7,42.6,9.9
2022-01-10,126195,124215,Monday,2022,1,1,0,,44.0,28.9,34.8,36.2,17.1,25.5,1,0.005,100,1,4.17,0.0,0.1,21.0,58.5,9.9
2022-01-09,49317,48421,Sunday,2022,1,0,0,,46.6,30.4,37.8,43.1,21.2,30.8,1,0.543,100,0,45.83,0.0,0.6,15.4,90.0,8.4
2022-01-08,76532,75377,Saturday,2022,1,0,0,,33.1,22.8,27.5,29.9,13.0,20.3,0,0.0,0,0,0.0,0.0,1.2,13.3,20.5,9.9
2022-01-07,83581,81966,Friday,2022,1,1,0,,35.8,24.9,29.8,26.4,16.7,20.0,1,0.118,100,1,20.83,0.3,2.0,21.3,58.4,8.4
2022-01-06,117337,115255,Thursday,2022,1,1,0,,42.9,36.9,39.8,40.6,29.5,35.3,1,0.0,0,0,0.0,0.2,1.7,12.9,88.1,9.9
2022-01-05,113658,111454,Wednesday,2022,1,1,0,,40.8,28.1,35.8,37.2,19.8,29.5,0,0.0,0,0,0.0,0.0,2.4,13.6,82.6,9.9
2022-01-04,96351,94140,Tuesday,2022,1,1,0,,34.0,25.3,29.4,33.7,16.0,24.0,0,0.0,0,1,0.0,1.4,3.5,14.1,18.7,9.9
2022-01-03,65788,63855,Monday,2022,1,1,0,,46.0,26.1,32.7,39.4,14.3,23.0,1,0.889,100,1,62.5,2.8,1.0,22.5,77.2,6.2
2022-01-02,65725,64756,Sunday,2022,1,0,0,,62.7,47.8,57.5,62.7,42.0,57.0,1,0.124,100,0,29.17,0.0,0.0,18.9,91.6,9.6
2022-01-01,52101,51407,Saturday,2022,1,0,1,New Year's Day,63.5,54.1,58.3,63.5,54.1,58.3,1,0.448,100,0,33.33,0.0,0.0,11.4,99.5,6.2
2021-12-31,81458,79720,Friday,2021,12,1,1,New Year's Day (observed),57.9,50.1,53.2,57.9,50.1,53.2,1,0.041,100,0,12.5,0.0,0.0,11.0,96.3,7.6
2021-12-30,116508,114594,Thursday,2021,12,1,0,,53.9,47.0,50.4,53.9,44.4,49.7,1,0.152,100,0,29.17,0.0,0.0,7.6,100.0,5.3
2021-12-29,122354,119294,Wednesday,2021,12,1,0,,53.8,47.8,50.2,53.8,45.4,49.2,1,0.11,100,0,16.67,0.0,0.0,9.9,97.6,9.4
2021-12-28,117475,114865,Tuesday,2021,12,1,0,,56.9,38.5,47.9,56.9,35.0,46.9,0,0.0,0,0,0.0,0.0,0.0,10.8,95.2,9.9
2021-12-27,101711,99770,Monday,2021,12,1,0,,42.9,39.4,41.0,40.8,34.1,37.4,0,0.0,0,0,0.0,0.0,0.0,11.1,88.8,9.9
2021-12-26,65967,64787,Sunday,2021,12,0,0,,61.9,45.8,54.8,61.9,40.4,54.0,0,0.0,0,0,0.0,0.0,0.0,13.5,21.0,9.9
2021-12-25,29364,28766,Saturday,2021,12,0,1,Christmas Day,66.9,48.8,57.5,66.9,45.4,57.2,1,0.076,100,0,8.33,0.0,0.0,13.9,87.7,9.9
2021-12-24,60859,59359,Friday,2021,12,1,1,Christmas Day (observed),53.9,38.6,45.9,53.9,30.2,42.7,0,0.0,0,0,0.0,0.0,0.0,15.6,79.5,9.9
2021-12-23,116635,114071,Thursday,2021,12,1,0,,42.0,29.1,35.2,39.2,21.9,29.4,1,0.058,100,0,8.33,0.0,0.0,13.2,24.4,9.9
2021-12-22,126916,124567,Wednesday,2021,12,1,0,,50.9,34.7,41.5,50.9,26.1,36.0,1,0.21,100,0,41.67,0.0,0.0,22.4,49.3,8.2
2021-12-21,134086,132292,Tuesday,2021,12,1,0,,42.9,29.4,36.4,38.7,24.2,33.5,1,0.062,100,0,12.5,0.0,0.0,7.7,93.0,8.6
2021-12-20,137841,135271,Monday,2021,12,1,0,,41.0,27.7,34.0,39.8,19.9,28.1,0,0.0,0,0,0.0,0.0,0.0,10.0,20.1,9.9
2021-12-19,86878,85817,Sunday,2021,12,0,0,,56.0,34.5,45.3,56.0,26.0,39.2,0,0.0,0,0,0.0,0.0,0.0,23.7,76.6,9.7
2021-12-18,126838,124945,Saturday,2021,12,0,0,,55.3,49.9,52.3,55.3,46.4,52.2,0,0.0,0,0,0.0,0.0,0.0,9.7,99.2,9.8
2021-12-17,170614,167279,Friday,2021,12,1,0,,64.8,54.8,59.0,64.8,54.8,59.0,0,0.0,0,0,0.0,0.0,0.0,12.2,93.0,9.9
2021-12-16,180208,177332,Thursday,2021,12,1,0,,66.9,45.6,55.3,66.9,41.1,53.7,0,0.0,0,0,0.0,0.0,0.0,14.5,71.4,9.9
2021-12-15,179663,177645,Wednesday,2021,12,1,0,,57.8,36.3,46.7,57.8,32.7,45.6,0,0.0,0,0,0.0,0.0,0.0,6.7,62.8,9.9
2021-12-14,180368,177420,Tuesday,2021,12,1,0,,59.8,34.7,45.7,59.8,34.7,45.1,0,0.0,0,0,0.0,0.0,0.0,7.8,48.6,9.9
2021-12-13,160110,157620,Monday,2021,12,1,0,,51.5,32.7,41.2,51.5,28.3,38.7,0,0.0,0,0,0.0,0.0,0.0,9.7,38.4,9.9
2021-12-12,96568,95400,Sunday,2021,12,0,0,,51.0,38.9,45.2,51.0,34.6,41.1,0,0.0,0,0,0.0,0.0,0.0,19.7,33.2,9.9
2021-12-11,133588,131357,Saturday,2021,12,0,0,,69.1,47.8,58.6,69.1,45.9,58.3,1,0.165,100,0,20.83,0.0,0.0,23.9,98.8,9.3
2021-12-10,193997,189912,Friday,2021,12,1,0,,53.2,38.5,46.1,53.2,31.5,43.4,1,0.013,100,0,8.33,0.0,0.0,10.8,96.6,9.9
2021-12-09,180240,176663,Thursday,2021,12,1,0,,42.9,31.1,38.0,40.3,24.0,33.3,0,0.0,0,0,0.0,0.0,0.0,12.2,76.3,9.9
2021-12-08,175845,171899,Wednesday,2021,12,1,0,,42.9,36.5,39.6,40.8,31.4,35.7,0,0.0,0,0,0.0,0.0,0.0,18.8,82.9,9.9
2021-12-07,175191,171166,Tuesday,2021,12,1,0,,44.0,35.3,39.1,39.6,29.3,34.1,0,0.0,0,0,0.0,0.0,0.0,20.8,69.3,9.9
2021-12-06,165460,162440,Monday,2021,12,1,0,,69.7,44.5,55.1,69.7,39.7,53.4,0,0.0,0,0,0.0,0.0,0.0,29.8,87.5,9.9
2021-12-05,84376,82785,Sunday,2021,12,0,0,,52.0,36.5,45.6,52.0,30.6,44.4,0,0.0,0,0,0.0,0.0,0.0,8.6,64.7,9.9
2021-12-04,146578,144260,Saturday,2021,12,0,0,,57.9,41.6,48.6,57.9,38.8,47.8,0,0.0,0,0,0.0,0.0,0.0,9.0,81.6,9.9
2021-12-03,187572,182822,Friday,2021,12,1,0,,61.8,44.5,50.7,61.8,39.9,49.4,0,0.0,0,0,0.0,0.0,0.0,22.6,71.1,9.9
2021-12-02,190286,186745,Thursday,2021,12,1,0,,64.1,43.9,55.0,64.1,39.9,53.9,0,0.0,0,0,0.0,0.0,0.0,16.6,87.2,9.9
2021-12-01,181586,177477,Wednesday,2021,12,1,0,,56.9,32.5,44.8,56.9,29.5,43.6,0,0.0,0,0,0.0,0.0,0.0,9.1,53.3,9.9
2021-11-30,167507,164623,Tuesday,2021,11,1,0,,50.1,34.5,40.7,50.1,29.2,37.6,0,0.0,0,0,0.0,0.0,0.0,13.7,71.6,9.9
2021-11-29,151496,146511,Monday,2021,11,1,0,,46.8,34.3,41.6,41.2,30.3,35.5,0,0.0,0,0,0.0,0.0,0.0,21.7,55.5,9.9
2021-11-28,78170,77005,Sunday,2021,11,0,0,,55.3,37.3,45.9,55.3,34.3,43.4,0,0.0,0,0,0.0,0.0,0.0,11.1,67.4,9.9
2021-11-27,96167,94516,Saturday,2021,11,0,0,,44.7,33.8,39.0,40.2,23.8,32.5,0,0.0,0,0,0.0,0.0,0.0,16.4,70.7,9.9
2021-11-26,115512,112307,Friday,2021,11,1,0,,48.5,35.7,43.1,46.7,26.8,36.5,1,0.088,100,0,12.5,0.0,0.0,23.7,78.7,9.6
2021-11-25,48775,47603,Thursday,2021,11,1,1,Thanksgiving Day,57.1,34.6,44.6,57.1,29.7,42.6,0,0.0,0,0,0.0,0.0,0.0,8.7,79.6,9.9
2021-11-24,149316,146356,Wednesday,2021,11,1,0,,48.7,30.3,39.5,47.7,24.5,36.5,0,0.0,0,0,0.0,0.0,0.0,9.6,29.0,9.9
2021-11-23,165954,162709,Tuesday,2021,11,1,0,,44.8,33.0,38.4,37.4,24.4,31.2,0,0.0,0,0,0.0,0.0,0.0,17.2,31.9,9.9
2021-11-22,166089,163474,Monday,2021,11,1,0,,53.1,37.9,47.3,53.1,28.9,43.8,1,0.073,100,0,25.0,0.0,0.0,21.9,84.6,9.9
2021-11-21,84717,83223,Sunday,2021,11,0,0,,53.0,37.4,45.8,53.0,34.7,44.6,0,0.0,0,0,0.0,0.0,0.0,10.2,81.6,9.9
2021-11-20,125704,123701,Saturday,2021,11,0,0,,48.7,32.4,40.5,45.0,27.4,37.7,0,0.0,0,0,0.0,0.0,0.0,10.9,57.8,9.9
2021-11-19,179308,176982,Friday,2021,11,1,0,,47.8,38.4,43.9,42.0,32.3,37.4,0,0.0,0,0,0.0,0.0,0.0,22.5,30.0,9.9
2021-11-18,186234,184152,Thursday,2021,11,1,0,,74.0,48.7,60.2,74.0,41.8,59.8,1,0.061,100,0,12.5,0.0,0.0,21.2,49.2,9.9
2021-11-17,180584,178477,Wednesday,2021,11,1,0,,64.1,39.7,50.2,64.1,35.6,49.3,0,0.0,0,0,0.0,0.0,0.0,9.2,48.9,9.9
2021-11-16,178209,175479,Tuesday,2021,11,1,0,,53.9,36.8,45.3,53.9,32.3,43.4,0,0.0,0,0,0.0,0.0,0.0,8.8,63.8,9.9
2021-11-15,164406,162182,Monday,2021,11,1,0,,51.1,39.8,45.5,51.1,35.1,40.9,0,0.0,0,0,0.0,0.0,0.0,20.3,65.8,9.9
2021-11-14,98670,97392,Sunday,2021,11,0,0,,47.8,33.6,42.4,43.7,27.6,37.8,0,0.0,0,0,0.0,0.0,0.0,13.9,66.4,9.9
2021-11-13,146116,144410,Saturday,2021,11,0,0,,53.0,39.5,47.9,53.0,35.5,45.9,1,0.011,100,0,4.17,0.0,0.0,16.8,42.0,9.8
2021-11-12,173345,169808,Friday,2021,11,1,0,,64.9,50.3,59.4,64.9,50.3,59.4,1,0.604,100,0,33.33,0.0,0.0,16.0,58.4,8.9
2021-11-11,144570,141774,Thursday,2021,11,1,1,Veterans Day,68.0,47.5,57.8,68.0,44.0,57.1,0,0.0,0,0,0.0,0.0,0.0,14.8,62.0,9.5
2021-11-10,180133,176008,Wednesday,2021,11,1,0,,72.0,49.3,59.9,72.0,48.7,59.9,0,0.0,0,0,0.0,0.0,0.0,14.5,32.1,9.9
2021-11-09,174803,171236,Tuesday,2021,11,1,0,,71.4,42.7,55.7,71.4,42.7,55.6,0,0.0,0,0,0.0,0.0,0.0,9.7,21.0,9.9
2021-11-08,166657,163723,Monday,2021,11,1,0,,69.9,43.2,54.6,69.9,38.2,53.1,0,0.0,0,0,0.0,0.0,0.0,12.3,16.1,9.9
2021-11-07,88507,87183,Sunday,2021,11,0,0,,59.8,38.6,48.1,59.8,33.5,45.7,0,0.0,0,0,0.0,0.0,0.0,12.2,73.8,9.9
2021-11-06,143659,141122,Saturday,2021,11,0,0,,56.8,33.9,45.4,56.8,27.3,43.0,0,0.0,0,0,0.0,0.0,0.0,11.3,72.7,9.9
2021-11-05,178687,175779,Friday,2021,11,1,0,,55.0,35.3,44.9,55.0,29.2,42.6,0,0.0,0,0,0.0,0.0,0.0,12.3,50.0,9.9
2021-11-04,177800,174850,Thursday,2021,11,1,0,,53.6,38.5,45.6,53.6,33.7,43.9,0,0.0,0,0,0.0,0.0,0.0,6.5,83.2,9.9
2021-11-03,174529,171574,Wednesday,2021,11,1,0,,52.9,37.8,45.9,52.9,36.0,43.8,0,0.0,0,0,0.0,0.0,0.0,14.8,37.7,9.9
2021-11-02,157293,154650,Tuesday,2021,11,1,0,,51.6,45.7,48.8,51.6,43.5,47.4,1,0.107,100,0,29.17,0.0,0.0,12.0,87.9,9.8
2021-11-01,154440,151725,Monday,2021,11,1,0,,61.9,50.2,56.2,61.9,50.2,56.2,0,0.0,0,0,0.0,0.0,0.0,16.6,34.1,9.9
2021-10-31,75937,74891,Sunday,2021,10,0,0,,67.8,52.0,58.4,67.8,52.0,58.4,0,0.0,0,0,0.0,0.0,0.0,16.9,69.8,9.7
2021-10-30,121033,119110,Saturday,2021,10,0,0,,62.7,55.7,59.0,62.7,55.7,59.0,1,0.074,100,0,20.83,0.0,0.0,14.4,91.6,9.4
2021-10-29,147629,145090,Friday,2021,10,1,0,,61.9,56.8,59.4,61.9,56.8,59.4,1,1.234,100,0,75.0,0.0,0.0,21.5,99.8,6.8
2021-10-28,173018,169660,Thursday,2021,10,1,0,,67.7,51.5,59.2,67.7,51.5,59.2,0,0.0,0,0,0.0,0.0,0.0,11.1,60.5,9.9
2021-10-27,173402,171104,Wednesday,2021,10,1,0,,70.9,52.9,60.4,70.9,52.9,60.4,0,0.0,0,0,0.0,0.0,0.0,21.4,53.1,9.9
2021-10-26,163168,160419,Tuesday,2021,10,1,0,,65.8,53.8,60.1,65.8,53.8,60.1,1,0.308,100,0,12.5,0.0,0.0,25.6,85.3,9.7
2021-10-25,149454,146474,Monday,2021,10,1,0,,79.9,61.8,67.5,79.9,61.8,67.5,1,1.315,100,0,25.0,0.0,0.0,14.4,85.3,8.9
2021-10-24,83647,82497,Sunday,2021,10,0,0,,69.9,54.6,61.2,69.9,54.6,61.2,0,0.0,0,0,0.0,0.0,0.0,11.1,80.4,9.9
2021-10-23,125103,122663,Saturday,2021,10,0,0,,67.7,54.6,60.6,67.7,54.6,60.6,0,0.0,0,0,0.0,0.0,0.0,11.1,78.0,9.9
2021-10-22,176154,171880,Friday,2021,10,1,0,,69.8,58.5,65.4,69.8,58.5,65.4,0,0.0,0,0,0.0,0.0,0.0,13.7,64.7,9.9
2021-10-21,167434,163956,Thursday,2021,10,1,0,,74.0,52.4,63.7,74.0,52.4,63.7,0,0.0,0,0,0.0,0.0,0.0,11.6,27.7,9.9
2021-10-20,164063,160996,Wednesday,2021,10,1,0,,76.9,53.9,64.9,76.9,53.9,64.9,0,0.0,0,0,0.0,0.0,0.0,12.8,20.0,9.9
2021-10-19,159033,155816,Tuesday,2021,10,1,0,,73.8,47.2,60.2,73.8,44.9,60.1,0,0.0,0,0,0.0,0.0,0.0,13.2,0.0,9.9
2021-10-18,149910,145787,Monday,2021,10,1,0,,69.0,47.5,58.0,69.0,43.9,57.6,0,0.0,0,0,0.0,0.0,0.0,20.6,22.0,9.9
2021-10-17,112036,110536,Sunday,2021,10,0,0,,64.8,52.6,58.1,64.8,52.6,58.1,0,0.0,0,0,0.0,0.0,0.0,19.2,47.4,9.9
2021-10-16,149230,147438,Saturday,2021,10,0,0,,80.8,58.6,68.0,82.7,58.6,68.1,1,0.289,100,0,16.67,0.0,0.0,18.2,69.0,9.3
2021-10-15,222270,220115,Friday,2021,10,1,0,,80.1,64.2,70.6,81.8,64.2,70.6,0,0.0,0,0,0.0,0.0,0.0,9.0,66.5,9.9
2021-10-14,210914,207947,Thursday,2021,10,1,0,,80.7,62.0,70.5,81.2,62.0,70.6,0,0.0,0,0,0.0,0.0,0.0,9.1,60.2,9.0
2021-10-13,216275,212510,Wednesday,2021,10,1,0,,73.8,65.7,69.1,73.8,65.7,69.1,1,0.001,100,0,4.17,0.0,0.0,7.8,92.4,9.3
2021-10-12,205610,202050,Tuesday,2021,10,1,0,,71.7,64.0,67.5,71.7,64.0,67.5,1,0.055,100,0,12.5,0.0,0.0,8.8,98.4,8.8
2021-10-11,141992,140145,Monday,2021,10,1,1,Columbus Day (Indigenous Peoples’ Day),68.9,64.8,67.1,68.9,64.8,67.1,1,0.001,100,0,4.17,0.0,0.0,13.2,98.9,9.7
2021-10-10,116902,115690,Sunday,2021,10,0,0,,72.9,64.9,68.6,72.9,64.9,68.6,1,0.043,100,0,20.83,0.0,0.0,16.1,99.1,8.7
